SA2 Code 2016,SA2 Name,median_age,population,median_weekly_personal_income,average_life_satisfaction_score,percent_unemployed,homeless_rate,housing_stress_30_40_rule,gini_coefficient,poverty_rate,ier_score,percent_nonreligious,percent_citizenship,sentiment,counts,suburb_code
119021363,Canterbury (South) - Campsie,34,30584,502,74.96456642185285,8.6,0.011018833376929113,31.3,0.2870483000000003,23.3,915,30.5,47.3,-0.045332101724861955,463,119021363
119021362,Belmore - Belfield,37,19018,519,76.43536256563077,7.3,0.006414975286570617,28.7,0.2924362000000003,21.9,953,16.0,29.0,-0.07983595649684698,199,119021362
119031370,Narwee - Beverly Hills,39,13761,555,76.02251229663261,7.6,0.004360148245040331,24.1,0.3040440000000003,17.9,970,32.0,33.4,0.12579701535176632,97,119031370
119011571,Bankstown - North,32,16230,466,76.06841326486204,10.8,0.008256315465187923,37.9,0.3061987200000003,30.3,896,15.8,35.2,0.08643606192524422,33,119011571
125011585,Berala,34,8914,473,,10.1,0.014022885348889387,30.4,0.2872428,25.8,930,24.6,41.0,-0.31715831861951393,3,125011585
119011361,Yagoona - Birrong,34,20715,466,77.1602225121901,9.7,0.009027274921554428,31.0,0.2995512,26.5,944,12.5,22.3,0.47914166413549925,11,119011361
119011360,Revesby,38,16227,623,77.16028748119672,6.3,0.0036975411351451285,22.8,0.2986830800000003,16.4,1000,21.7,28.2,0.3128986414943093,8,119011360
119011359,Panania - Milperra - Picnic Point,38,25777,694,78.28259500314928,5.2,0.0024440392598052527,17.7,0.29147324,12.8,1047,20.7,25.2,0.08114808367075257,27,119011359
119011358,Padstow,40,16405,627,77.28630771688768,6.3,0.0037183785431270954,19.6,0.2959235600000017,15.0,1012,25.3,26.9,0.45314057414660514,14,119011358
119011357,Greenacre - Mount Lewis,33,25932,436,77.38903097470872,8.8,0.0022366188492981645,35.5,0.3166583500000003,32.8,958,7.4,17.8,0.33124970337495024,7,119011357
124051470,St Clair,34,19874,747,78.45001362026696,5.1,0.002717117842407165,17.7,0.25840273,12.2,1053,11.4,26.8,0.16446199004300271,14,124051470
119011356,Condell Park,33,11286,491,77.64528301886793,8.0,0.003721424774056353,29.2,0.28793904,23.6,995,10.5,18.3,-0.13040119533800032,8,119011356
119011572,Bankstown - South,34,15961,440,,10.9,0.017417455046676272,35.5,0.30243555,30.2,897,14.4,30.0,0.18307030201832686,39,119011572
119011355,Chullora,30,899,775,,5.5,0.0,,,,1088,21.9,41.6,0.051450024200115685,14,119011355
124031463,Mulgoa - Luddenham - Orchard Hills,34,9542,835,79.3605259226057,3.8,0.008383986585621462,14.6,0.27519714999999995,9.4,1130,12.0,21.8,-0.09680330211064832,133,124031463
119011354,Bass Hill - Georges Hall,36,21816,476,77.88497094558902,8.9,0.007013201320132013,30.4,0.3150602600000017,26.5,965,9.2,18.5,-0.008547400693597643,12,119011354
124031462,Kingswood - Werrington,33,19582,669,77.19739567919503,7.6,0.005004596057603922,24.3,0.26433465,16.9,963,13.6,36.0,0.028022152304953096,31,124031462
124031461,Jamisontown - South Penrith,36,17286,714,78.25405663378938,5.5,0.0038181187087816732,18.3,0.26815146,12.4,1006,17.6,31.1,0.24879042331319234,17,124031461
118021570,Randwick - South,34,13104,1018,77.77753472601991,4.0,0.010836385836385836,20.6,0.3213392000000003,12.3,983,38.1,51.7,0.2479636416372603,112,118021570
118021567,Maroubra - South,38,10674,757,76.58987915407855,4.9,0.0016863406408094434,21.8,0.3464909200000003,15.6,954,34.0,37.5,0.24895253294500946,94,118021567
118021566,Maroubra - North,39,9796,865,78.24503311258277,4.2,0.0,17.3,0.3562002,12.4,1047,33.3,38.0,0.3503963550648099,26,118021566
118021565,Kingsford,27,15621,479,,10.4,0.010498687664041995,,,,882,48.7,66.5,0.20474963838577784,55,118021565
118021564,Kensington (NSW),26,14903,488,77.02548999695338,11.0,0.0061061531235321745,26.1,0.38962770000000146,20.2,943,43.4,65.2,0.1971167468038816,99,118021564
118021350,Malabar - La Perouse - Chifley,41,24020,734,77.77230466104304,4.5,0.002955870108243131,17.5,0.32309324,12.8,1022,25.6,28.0,0.30559706486712945,267,118021350
118021348,Coogee - Clovelly,36,25453,1189,78.31679410010302,3.8,0.004793148155423722,16.2,0.3286166000000017,10.5,1010,40.4,43.3,0.1148634461344446,356,118021348
118011347,Woollahra,41,7663,1369,79.19478098788444,3.3,0.004175910217930314,13.4,0.3239928800000017,7.8,1051,36.9,34.2,0.22958814561432725,31,118011347
118011346,Rose Bay - Vaucluse - Watsons Bay,41,11834,1147,79.78502503969708,3.8,0.002619570728409667,13.4,0.385409770000002,8.8,1107,25.6,26.2,0.31922923172860257,215,118011346
118011345,Paddington - Moore Park,36,15165,1382,78.89209671598701,3.3,0.013715792944279591,15.5,0.32929054,8.6,1016,46.3,41.4,0.05491821491982888,355,118011345
118011344,Dover Heights,38,10830,1074,78.9207246563022,4.0,0.0009233610341643582,18.1,0.3455242000000011,10.7,1079,20.5,23.7,0.16871697226573126,15,118011344
118011343,Double Bay - Bellevue Hill,39,24798,1390,79.16976524779399,3.3,0.0035083474473747885,14.0,0.34470043,7.5,1047,33.0,35.2,0.4681705183862081,455,118011343
118011341,Bondi Junction - Waverly,37,16883,1068,78.05117085862966,4.1,0.010187762838358112,18.0,0.32981142000000147,10.7,994,36.7,46.2,0.15984806677437138,147,118011341
124031459,Emu Plains - Leonay,38,14238,772,79.22455730686904,4.3,0.002036802921758674,13.1,0.27382314,8.4,1063,19.8,26.4,0.48577488325030926,30,124031459
118011340,Bondi Beach - North Bondi,34,20767,1220,78.26223680612524,3.7,0.005007945297828285,18.6,0.2996680700000013,10.5,995,43.8,49.6,0.13499008254795258,286,118011340
118011339,Bondi - Tamarama - Bronte,34,18357,1166,78.44683572879825,3.7,0.005719888870730511,17.0,0.3281814200000011,10.2,1014,41.6,48.0,0.156417768809617,558,118011339
117031338,Waterloo - Beaconsfield,30,33067,859,76.38844000150326,7.0,0.007681374179695769,24.1,0.3268136700000022,20.2,888,51.1,63.3,0.10273553248606777,422,117031338
117031336,Surry Hills,34,16438,1154,,4.6,0.03084316826864582,16.9,0.3062576,12.3,892,45.9,56.5,0.26377597657967156,992,117031336
117031335,Redfern - Chippendale,31,22469,792,,7.5,0.021852329876719034,22.9,0.3321176200000011,18.9,844,51.5,65.5,0.17230248380622978,443,117031335
124011454,Springwood - Winmalee,42,21659,746,79.26744771982867,4.1,0.00046170183295627683,13.0,0.2800393,8.6,1069,32.6,23.8,0.2805630279873229,141,124011454
124011453,Lawson - Hazelbrook - Linden,42,11254,665,78.48695440136552,5.1,0.003110005331437711,16.7,0.27164151999999997,11.3,1031,37.7,26.0,-0.20861122224609951,2,124011453
117031334,Pyrmont - Ultimo,31,21665,770,,7.6,0.01555504269559197,20.0,0.34388787000000187,15.9,845,50.8,69.6,0.18093368151996808,488,117031334
122021423,Warriewood - Mona Vale,41,24154,854,79.36010257007985,3.1,0.0020286494990477766,14.5,0.2870988200000003,9.3,1108,32.2,27.8,0.0817034145188508,237,122021423
122021422,Newport - Bilgola,43,13174,903,79.56175710594316,3.3,0.0009867921663883406,14.5,0.3047879300000003,9.4,1124,41.4,29.1,0.23358640043040058,128,122021422
122021421,Bayview - Elanora Heights,47,10745,851,80.06092028515879,3.3,0.0013029315960912053,11.0,0.3181631000000003,9.3,1126,36.6,25.2,0.3352220255085123,86,122021421
117031333,Potts Point - Woolloomooloo,35,21200,1316,77.18140929535232,4.1,0.018018867924528302,20.9,0.3129106800000022,12.7,886,47.8,53.9,0.23571469887875035,338,117031333
121041416,Neutral Bay - Kirribilli,38,17899,1361,78.22995686449502,3.9,0.0131292250963741,15.7,0.3073663000000017,8.2,981,41.2,45.1,0.2574031917678416,119,121041416
121041415,Mosman,42,28462,1282,79.37655011428294,3.9,0.0017918628346567352,13.4,0.35816425,7.9,1076,36.6,36.7,0.26225631958026036,394,121041415
121041414,Crows Nest - Waverton,36,18063,1368,78.13179736691471,3.4,0.0051486464042517855,15.3,0.29463008,7.9,1005,41.7,42.4,0.037028719486994585,170,121041414
121041413,Cremorne - Cammeray,39,19045,1344,78.63364525434461,3.9,0.002782882646363875,14.7,0.3139341200000003,7.8,1037,39.4,39.2,0.12407170664705558,51,121041413
121031412,Wahroonga (East) - Warrawee,42,17843,934,79.65811965811966,4.2,0.00044835509723701174,10.8,0.3447344,7.6,1150,31.9,28.0,0.477232007583401,15,121031412
121031411,Turramurra,44,19286,908,79.54947822957898,4.4,0.00020740433475059628,11.0,0.33973122,7.9,1132,33.8,27.0,0.4790070715188697,27,121031411
121031410,St Ives,42,20422,925,79.3687117774709,4.4,0.001420037214768387,13.3,0.34212354,8.8,1150,32.8,29.1,0.41277293938832554,30,121031410
121031409,Pymble,39,16327,977,78.79482408660351,5.0,0.0001837447173393765,11.7,0.3447103,7.7,1152,36.6,30.9,-0.2063726691950431,7,121031409
121031408,Lindfield - Roseville,39,23154,990,78.36516152061395,4.6,0.0008637816360024186,12.8,0.3667517600000003,9.0,1121,38.4,31.7,0.49681872249334186,57,121031408
121031407,Gordon - Killara,40,21316,876,77.38764400557032,5.7,0.0012197410395946707,15.2,0.3657079000000003,9.9,1096,42.9,34.8,0.12250336783797607,12,121031407
117031332,Newtown - Camperdown - Darlington,30,24840,891,77.17766203703704,6.3,0.009259259259259259,23.7,0.30434105,14.5,924,57.1,56.9,0.20535667989736175,609,117031332
121021579,Waitara - Wahroonga (West),36,9579,813,76.50572351041973,6.3,0.002609875769913352,22.8,0.30069974,14.5,998,34.3,45.5,0.04914065412415281,51,121021579
117031331,Glebe - Forest Lodge,33,19593,942,76.87746230131775,6.3,0.020976879497779818,24.8,0.36756325,17.7,907,51.2,53.1,0.16125783821831305,235,117031331
118021569,Randwick - North,35,16909,1145,78.02623056994818,3.8,0.0062097108048968005,18.3,0.3062008000000011,10.1,1005,35.6,44.2,0.2592299978538204,35,118021569
117031330,Erskineville - Alexandria,34,16261,1353,77.92842503547217,3.4,0.005534714962179448,15.6,0.26631415,8.8,999,54.5,48.0,0.16241186311533412,446,117031330
117031329,Darlinghurst,36,11354,1247,77.93824701195219,4.6,0.053901708648934295,17.7,0.3002206000000011,10.5,924,47.3,58.4,0.2542836184406256,893,117031329
117021328,Sydenham - Tempe - St Peters,36,7829,921,77.2623828647925,4.7,0.015072167582066675,18.0,0.2884035700000011,11.0,1010,36.0,35.4,0.2720787001853919,298,117021328
118021568,Maroubra - West,33,10218,701,76.80881585811163,6.7,0.0017615971814445098,26.5,0.3504288500000013,19.1,977,36.7,50.9,0.6097512549945115,404,118021568
117021326,Marrickville,36,26542,791,77.0816149890535,5.5,0.015221158917941376,21.4,0.3081081000000011,14.1,963,29.7,32.1,0.2822458441838227,401,117021326
121021406,Normanhurst - Thornleigh - Westleigh,40,18569,814,78.82260947274352,4.2,0.0017771554741773923,13.4,0.3066684600000017,9.3,1111,31.1,25.7,0.594733579623492,13,121021406
117031337,Sydney - Haymarket - The Rocks,33,27407,775,,5.4,0.0606414419673806,,,,804,36.0,77.5,0.23129713548422887,16505,117031337
117021327,Petersham - Stanmore,35,20222,1032,77.5305639986491,4.3,0.02215408960538028,19.2,0.2984792000000011,11.4,989,41.3,35.9,0.22694766349081333,160,117021327
117011323,Pagewood - Hillsdale - Daceyville,37,11400,643,76.950414215392,6.2,0.002017543859649123,26.8,0.3145757300000011,19.4,948,20.1,34.9,-0.05270375114604078,48,117011323
120031394,Dulwich Hill - Lewisham,37,16769,915,77.29390253597265,5.1,0.008468006440455603,19.7,0.30174595,11.9,975,30.8,32.2,0.27564293113451566,148,120031394
117011322,Mascot - Eastlakes,34,24409,695,76.60827431979128,6.1,0.00659592773157442,26.2,0.3089112000000011,17.4,947,25.9,46.8,0.177305451487772,94,117011322
117011321,Botany,36,10780,893,77.96247704014694,4.0,0.00510204081632653,19.1,0.2770764500000003,11.9,1036,25.9,33.0,0.25452314617432603,150,117011321
116031319,Rooty Hill - Minchinbury,35,21119,664,78.03782970089665,6.8,0.004545669776031062,20.4,0.2548424,14.2,1028,6.0,27.5,0.21023145490663245,56,116031319
116031317,Mount Druitt - Whalan,32,22696,486,77.11760184473482,11.2,0.007049700387733521,32.3,0.2797348,26.3,903,5.6,36.2,0.05349899511365982,30,116031317
116031316,Lethbridge Park - Tregear,30,20705,551,76.98558611560523,10.8,0.004346776141028737,32.1,0.2948031000000003,25.4,906,8.8,40.8,0.061383414580397616,9,116031316
116031315,Hassall Grove - Plumpton,31,20670,689,78.41511981100236,7.1,0.003096274794388002,22.1,0.25585085,16.0,1031,4.8,22.0,0.5285132222023697,41,116031315
116031314,Glendenning - Dean Park,32,8370,696,78.02401372212692,7.1,0.006332138590203106,22.5,0.24729644000000126,15.8,1017,5.6,24.3,0.11766499668305003,52,116031314
116031313,Bidwill - Hebersham - Emerton,31,18440,473,76.80842479018722,13.1,0.008351409978308025,,,,856,9.0,38.0,-0.020411116654068744,99,116031313
116021563,Quakers Hill,33,22945,803,78.02898023523706,5.9,0.001786881673567226,19.4,0.25407773,11.5,1066,9.9,30.7,-0.041973393368006394,41,116021563
116021562,Acacia Gardens,34,3792,902,78.20976491862568,5.0,0.0,17.2,0.2477505,9.1,1136,10.0,26.9,0.7432554486456805,2,116021562
116021312,Riverstone - Marsden Park,33,17296,766,78.22829476448383,5.3,0.0031799259944495836,21.7,0.2749114600000011,14.2,1078,13.2,33.7,0.2231525303279658,106,116021312
116021310,Parklea - Kellyville Ridge,33,32636,952,78.54871699516549,4.8,0.0003370511092045594,19.0,0.2552661,10.6,1163,11.9,26.3,0.172874528024025,27,116021310
116021309,Glenwood,34,16105,779,78.2041312272175,6.1,0.0022353306426575598,15.7,0.2947104600000013,15.3,1137,10.0,24.5,0.20573467659566913,16,116021309
116011561,Blacktown (West),34,16127,617,77.41128414603013,7.1,0.007937000062007813,22.3,0.26602784,16.4,987,10.1,34.8,0.2191753230465469,5,116011561
116011308,Seven Hills - Toongabbie,36,23883,656,77.47134872692372,6.7,0.00803919105639995,20.6,0.27989724,14.5,999,10.7,33.8,0.5731521343730882,98,116011308
116011307,Lalor Park - Kings Langley,37,24894,698,77.72596180007618,5.9,0.0034144773841086207,18.1,0.2847642,12.6,1015,16.5,32.3,0.1656018492347238,34,116011307
116011306,Doonside - Woodcroft,34,22508,654,77.34452476253061,7.8,0.006664297138795095,23.3,0.27134296000000147,16.5,1008,6.3,25.5,-0.07321015698874127,78,116011306
116011304,Blacktown (North) - Marayong,34,17987,609,77.12414364224949,8.1,0.004614443764941347,22.8,0.26755163,16.8,963,8.8,33.1,-0.24808044536103568,128,116011304
116011303,Blacktown (East) - Kings Park,32,16877,664,76.48329091058379,8.0,0.006339989334597381,24.0,0.26372358,15.6,945,9.3,46.9,0.2059275288770364,156,116011303
115021297,Dural - Kenthurst - Wisemans Ferry,42,20995,745,79.61428199113891,3.3,0.002095737080257204,12.6,0.3122172000000003,9.6,1138,23.2,23.5,0.4006163726070414,78,115021297
115011559,Kellyville,35,23245,863,78.67765633399033,4.6,0.001806840180684018,15.5,0.2714029000000011,9.7,1162,20.1,27.7,0.015457904110772703,72,115011559
115011558,Cherrybrook,42,18736,765,78.3188667453649,5.4,0.00048035866780529464,12.8,0.3052647000000011,8.8,1133,25.2,24.5,-0.6450429397237613,79,115011558
115011556,Castle Hill - South,38,9541,806,78.07511737089202,5.1,0.0008384865318100828,17.4,0.30194837000000146,11.4,1100,30.6,34.0,-0.07725295623239892,2,115011556
116011560,Blacktown (South),35,12324,621,77.08375041708375,8.2,0.0035702693930542034,23.6,0.27046302,17.0,984,12.4,30.5,-0.007427510355663358,1,116011560
115011555,Castle Hill - North,41,11883,791,78.42980705256154,5.3,0.0018513843305562568,14.3,0.32210904,10.3,1131,28.6,29.6,0.49961020615074303,27,115011555
115011554,Castle Hill - East,51,5605,646,78.18045488627843,5.1,0.0,10.9,0.340380160000002,7.4,1087,24.8,22.7,0.769066188673921,2,115011554
115011553,Castle Hill - Central,38,7590,828,77.77347871966232,4.7,0.0034255599472990776,19.9,0.30204245,12.5,1079,28.9,34.8,0.3824629601775277,4,115011553
115011294,Glenhaven,45,6250,790,80.36091177712115,3.9,0.00048,8.5,0.311362920000002,5.6,1153,20.4,20.5,0.4068230041243439,9,115011294
115011291,Baulkham Hills (West) - Bella Vista,38,20035,795,78.90444269190326,5.1,0.002345894684302471,12.9,0.30667080000000146,9.1,1141,22.1,28.4,0.27424606854871636,66,115011291
115011290,Baulkham Hills (East),38,22928,794,77.65282342396176,5.1,0.0019190509420795533,18.1,0.2886209000000013,11.7,1078,27.5,34.6,0.7441014339301109,21,115011290
115041302,Rouse Hill - Beaumont Hills,34,22657,893,79.12796567390207,4.2,0.00017654587986052877,15.9,0.26774567,9.8,1171,17.5,28.1,0.121005425726261,76,115041302
115041301,Pitt Town - McGraths Hill,38,10512,787,79.29599581261449,2.9,0.0017123287671232876,14.0,0.26833284,9.9,1120,19.9,27.3,0.27704375484962684,43,115041301
115031300,Kurrajong Heights - Ebenezer,39,21949,775,79.31870083735093,3.5,0.0018224064877670964,13.7,0.2665820000000003,9.8,1115,26.7,28.6,0.28922165306852815,31,115031300
115021298,Galston - Laughtondale,44,5196,738,79.64006259780908,3.6,0.003849114703618168,14.2,0.3135646600000021,11.2,1135,29.9,26.3,0.4363990930583664,14,115021298
115011557,Castle Hill - West,37,5241,863,78.3260702384004,5.0,0.0,14.1,0.2956779000000003,9.2,1166,19.9,23.5,0.06525879600782525,1,115011557
115011296,West Pennant Hills,41,12573,872,78.6885578189926,4.5,0.000954426151276545,10.8,0.315362400000002,8.1,1167,28.6,21.3,0.24061480297391127,67,115011296
102011040,Umina - Booker Bay - Patonga,46,23598,550,77.70663628595841,7.9,0.0029239766081871343,22.9,0.28209588,15.4,956,32.5,34.3,0.45680434080696625,98,102011040
102011039,Terrigal - North Avoca,41,13331,762,78.99758696963603,4.9,0.0008251444002700472,16.4,0.29979643,11.1,1069,31.3,29.8,0.2918078649510073,74,102011039
102011038,Saratoga - Davistown,42,6974,658,79.06525573192239,4.8,0.0012905075996558647,13.5,0.27585667000000147,9.2,1053,27.7,26.5,0.21786389538357573,10,102011038
102011037,Point Clare - Koolewong,44,6244,645,78.47700534759359,6.4,0.0032030749519538757,16.4,0.2852303,11.0,1020,33.7,28.8,0.41008863630093123,43,102011037
102011042,Woy Woy - Blackwall,47,13970,529,77.43974751338943,8.3,0.0032211882605583395,22.3,0.29274797,16.0,940,31.3,35.6,0.4158685290163095,38,102011042
102011041,Wamberal - Forresters Beach,40,9797,757,79.23768115942029,4.2,0.0017352250688986424,12.9,0.27781618000000147,7.7,1097,28.5,25.6,-0.1949597233594823,1,102011041
102011034,Kincumber - Picketts Valley,46,7289,573,78.7967865619865,6.0,0.001509123336534504,15.6,0.2900757200000003,12.9,1001,23.4,24.7,0.22563964228794242,29,102011034
102011033,Kariong,34,6363,698,78.56467941507312,6.4,0.0034574886060034574,18.4,0.2689499,12.4,1056,28.8,31.5,-0.019297126007355246,5,102011033
102011031,Erina - Green Point,48,13951,607,79.13205694648994,5.3,0.005232599813633432,13.1,0.3055218200000011,9.6,1046,28.4,26.7,0.20012510754640767,59,102011031
102011030,Calga - Kulnura,46,4680,674,79.08232826428946,3.8,0.009401709401709401,13.5,0.306880830000002,11.5,1054,31.8,28.7,0.3880807705792151,26,102011030
102011029,Box Head - MacMasters Beach,47,10704,641,79.28553739474988,4.5,0.0010276532137518685,13.9,0.30594838000000146,11.3,1072,33.9,27.7,0.31735534963683776,131,102011029
102011028,Avoca Beach - Copacabana,40,7314,758,79.01310717039321,5.5,0.00041017227235438887,18.4,0.2828883500000013,13.5,1087,39.8,31.4,0.40662482862739446,130,102011028
102011032,Gosford - Springfield,40,18826,647,76.83199187876151,7.6,0.00876447466270052,23.6,0.2888348400000003,16.5,938,27.6,38.5,0.5023752758798259,138,102011032
